"Source","Target"
"DRW","TSV"
"ISA","OOL"
"PHE","BME"
"NRT","PPT"
"ACE","LTN"
"ACE","STN"
"AGA","LIL"
"AGA","ORY"
"AGP","CWL"
"AGP","GLA"
"AGP","NCL"
"AGP","ORY"
"ALC","BRS"
"ALC","CWL"
"ALC","GLA"
"ALC","NCL"
"ATH","NTE"
"AYT","BHX"
"AYT","LGW"
"AYT","MAN"
"BHX","DBV"
"BHX","DLM"
"BHX","FAO"
"BHX","LCA"
"BHX","LPA"
"BHX","NBE"
"BRS","DLM"
"BRS","MAH"
"BRS","NBE"
"BRS","REU"
"CFU","MAN"
"CWL","HER"
"CWL","RHO"
"DBV","MAN"
"DJE","LIL"
"DJE","NTE"
"DLM","LBA"
"DLM","LGW"
"EDI","TFS"
"EMA","NBE"
"EMA","PFO"
"EXT","FAO"
"EXT","PMI"
"FAO","GLA"
"FAO","NCL"
"FAO","STN"
"FCO","NTE"
"FCO","VCE"
"FNC","MAN"
"FNC","OPO"
"FUE","LTN"
"FUE","STN"
"GLA","BJV"
"GLA","IBZ"
"GLA","PMI"
"GLA","RHO"
"HER","MAN"
"HRG","LGW"
"HRG","MAN"
"IBZ","NCL"
"IBZ","ORY"
"IBZ","STN"
"LGW","IBZ"
"LGW","JTR"
"LGW","MRU"
"LGW","NBE"
"LGW","PFO"
"LGW","SKG"
"LGW","SSH"
"LGW","VCE"
"LGW","VRN"
"LIS","ORY"
"LPA","LTN"
"LPA","STN"
"LTN","REU"
"LTN","TFS"
"LYS","MIR"
"LYS","RAK"
"LYS","SVQ"
"LYS","TUN"
"MAH","MAN"
"MAN","KGS"
"MAN","NBE"
"MAN","PUJ"
"MAN","PUY"
"MAN","RHO"
"MAN","SSH"
"MAN","VCE"
"NBE","CWL"
"NBE","NCL"
"NCL","HER"
"NCL","PFO"
"NCL","PMI"
"NCL","RHO"
"NTE","RAK"
"NTE","SVQ"
"OPO","ORY"
"ORY","RAK"
"ORY","SAW"
"ORY","SVQ"
"PFO","STN"
"PMI","STN"
"RHO","STN"
"SSH","BHX"
"STN","KGS"
"STN","MAH"
"STN","TFS"
"AGA","LGW"
"AGA","MAN"
"AYT","BRS"
"BHX","BVC"
"BVC","MAN"
"CWL","TFS"
"HER","BHX"
"LGW","RHO"
"LGW","SID"
"MAN","NAP"
"MAN","RAK"
"MAN","SID"
"NBE","GLA"
"ALG","LIS"
"ARN","LIS"
"BIO","LIS"
"BLQ","ZAG"
"BOS","LIS"
"BOS","PDL"
"BRU","FAO"
"CMN","LIS"
"DME","LIS"
"DXB","LIS"
"FAO","FRA"
"FCO","LIS"
"FCO","OPO"
"FNC","LGW"
"FNC","LIS"
"FRA","OPO"
"HAM","LIS"
"HEL","LIS"
"IST","LIS"
"KBP","LIS"
"LAD","LIS"
"LGW","LIS"
"LIS","LUX"
"LIS","MAN"
"LIS","MRS"
"LIS","MUC"
"LIS","MXP"
"LIS","OSL"
"LIS","PDL"
"LIS","PHL"
"LIS","SVQ"
"LIS","TER"
"LIS","VCE"
"LIS","VIE"
"LIS","VLC"
"LIS","WAW"
"LIS","YYZ"
"LUX","OPO"
"MXP","OPO"
"OPO","PDL"
"OPO","TER"
"OPO","YYZ"
"PDL","YYZ"
"KBV","SIN"
"KLO","SIN"
"MLE","SIN"
"SIN","TRZ"
"AZS","YUL"
"BCN","YYZ"
"CCC","YHZ"
"CUN","YQB"
"CUN","YUL"
"CUN","YYC"
"CUN","YYZ"
"FLL","YUL"
"HOG","YYZ"
"LRM","YHZ"
"MBJ","YHZ"
"MBJ","YUL"
"MBJ","YYZ"
"MCO","YUL"
"POP","AZS"
"POP","LRM"
"PUJ","YUL"
"PUJ","YYZ"
"PVR","YVR"
"SNU","CCC"
"VRA","SNU"
"VRA","YHZ"
"VRA","YYZ"
"YUL","POP"
"YVR","YYC"
"YYZ","YQB"
"ASP","MEL"
"MEL","OOL"
"ALG","TUN"
"BEY","TUN"
"CAI","TUN"
"CMN","TUN"
"DJE","FRA"
"DJE","LYS"
"DJE","MRS"
"DJE","ORY"
"DXB","TUN"
"FCO","TUN"
"FRA","NBE"
"FRA","TUN"
"IST","TUN"
"JED","TUN"
"MAD","DJE"
"MIR","ORY"
"MRS","TUN"
"MXP","TUN"
"NTE","TUN"
"ORY","TUN"
"LXA","XNN"
"ORY","PAP"
"ORY","SXM"
"PAP","PTP"
"PAP","SDQ"
"SBH","SXM"
"SDQ","ORY"
"ACE","LPL"
"ADB","LGW"
"AGP","BFS"
"AGP","BRS"
"AGP","CDG"
"AGP","GVA"
"AGP","LPL"
"AGP","LTN"
"AGP","STN"
"ALC","BFS"
"ALC","LPL"
"AMS","EDI"
"AMS","GVA"
"AMS","LGW"
"AMS","NCL"
"ATH","ORY"
"BCN","BSL"
"BCN","GVA"
"BCN","LPL"
"BCN","LYS"
"BCN","NCE"
"BCN","SXF"
"BES","LYS"
"BFS","FAO"
"BGO","LGW"
"BIA","LYS"
"BJV","LGW"
"BOD","GVA"
"BOD","LGW"
"BOD","LIL"
"BOD","LIS"
"BOD","LYS"
"BOD","NCE"
"BOD","RAK"
"BRI","LGW"
"BRS","CFU"
"BRS","FAO"
"BRS","FUE"
"BRS","PFO"
"BRS","TLS"
"BRU","NAP"
"BRU","NCE"
"BRU","TLS"
"BSL","FCO"
"BSL","LPA"
"BSL","PMI"
"BSL","TFS"
"BUD","CDG"
"BUD","LGW"
"CDG","MAD"
"CDG","MXP"
"CDG","NCE"
"CFU","LGW"
"CMN","MXP"
"CPH","EDI"
"CPH","HAM"
"CPH","LGW"
"CPH","MXP"
"CPH","SXF"
"CTA","GVA"
"CTA","HAM"
"CTA","MAN"
"DBV","EDI"
"DLM","STN"
"EDI","KRK"
"EDI","LGW"
"EDI","PRG"
"FAO","LPL"
"FAO","LTN"
"FAO","ORY"
"FCO","HAM"
"FCO","LIN"
"FCO","ORY"
"FCO","SKG"
"FUE","LPL"
"GLA","JER"
"GLA","LGW"
"GVA","HER"
"GVA","NCE"
"GVA","OLB"
"GVA","PMI"
"GVA","PRN"
"GVA","RAK"
"GVA","TLS"
"HAM","MAN"
"HAM","MXP"
"HAM","NAP"
"HAM","NCE"
"HAM","VCE"
"HER","LGW"
"HER","SXF"
"IBZ","LTN"
"JER","LGW"
"JMK","LGW"
"KEF","MAN"
"KGS","LGW"
"KRK","LPL"
"LGW","CHQ"
"LGW","MAH"
"LGW","OPO"
"LGW","PSA"
"LGW","SVQ"
"LGW","ZTH"
"LIL","NCE"
"LIL","TLS"
"LIS","LYS"
"LIS","NCE"
"LIS","SXF"
"LPL","PMI"
"LPL","RHO"
"LTN","PFO"
"LTN","PMI"
"LTN","SSH"
"LTN","TLV"
"LYS","MAD"
"LYS","NCE"
"LYS","OPO"
"MAD","MXP"
"MAN","JTR"
"MAN","PRG"
"MLA","NCL"
"MXP","RAK"
"MXP","SSH"
"NAP","ORY"
"NAP","VCE"
"NCE","NTE"
"NCE","ORY"
"NCE","RAK"
"NCE","TLS"
"NTE","TLS"
"ORY","PMO"
"ORY","PSA"
"ORY","TLS"
"ORY","VCE"
"PMI","SXF"
"PRG","STN"
"RAK","STN"
"SSH","STN"
"TFS","GVA"
"AER","DME"
"AER","LBD"
"AER","SVX"
"ATH","KRR"
"CEK","DME"
"CEK","DYU"
"CEK","LBD"
"CEK","OSS"
"CEK","PRG"
"DME","GOJ"
"DME","IKT"
"DME","KGD"
"DME","KUF"
"DME","MRV"
"DME","NJC"
"DME","OVB"
"DME","ROV"
"DME","SVX"
"DWC","KUF"
"DWC","SVX"
"DXB","KRR"
"DXB","MRV"
"DYU","KJA"
"DYU","KZN"
"EVN","GOJ"
"EVN","KUF"
"EVN","SVX"
"GOJ","PRG"
"GYD","SVX"
"IKT","HRB"
"KGD","TAS"
"KJA","LBD"
"KJA","TAS"
"KRR","LBD"
"KRR","SKG"
"KRR","SVX"
"KUF","TAS"
"KZN","LBD"
"LBD","SVX"
"LED","ROV"
"LED","SVX"
"LED","TJU"
"MRV","SVX"
"NMA","SVX"
"NSK","OVB"
"OSS","SVX"
"OVB","YKS"
"PEK","SVX"
"PRG","SVX"
"SKD","SVX"
"SVX","TAS"
"TJU","SVX"
"DAR","EBB"
"EBB","JRO"
"EBB","NBO"
"ABQ","DEN"
"ABQ","ORD"
"AKL","LAX"
"AKL","SFO"
"ALB","EWR"
"AMA","DEN"
"ANC","ORD"
"ARN","EWR"
"ASB","GYD"
"AUS","CUN"
"AUS","ORD"
"AUS","SFO"
"BCN","EWR"
"BDL","ORD"
"BDL","YUL"
"BDL","YYZ"
"BFS","EWR"
"BHX","BRU"
"BHX","EWR"
"BNA","ORD"
"BOG","EWR"
"BOG","IAD"
"BOG","IAH"
"BOI","DEN"
"BOM","EWR"
"BOS","DEN"
"BOS","DUB"
"BOS","EWR"
"BOS","FRA"
"BOS","IAD"
"BOS","MUC"
"BOS","PTY"
"BOS","SFO"
"BOS","YHZ"
"BOS","YOW"
"BOS","YUL"
"BOS","YYZ"
"BOS","ZRH"
"BRU","MAN"
"BRU","ORD"
"BRU","SXB"
"BUF","ORD"
"BWI","CLE"
"BWI","DEN"
"BWI","LAX"
"BWI","ORD"
"CAI","JFK"
"CID","DEN"
"CID","ORD"
"CLE","CLT"
"CLE","CUN"
"CLE","DFW"
"CLE","LGA"
"CLE","MSP"
"CLE","ORD"
"CLE","YYZ"
"CLT","EWR"
"CLT","IAD"
"CLT","IAH"
"CLT","ORD"
"CMH","ORD"
"CMH","YYZ"
"CTS","GUM"
"CUN","IAH"
"CUN","ORD"
"CVG","EWR"
"CVG","IAH"
"DAY","ORD"
"DCA","DEN"
"DCA","ORD"
"DEN","CMH"
"DEN","DSM"
"DEN","EUG"
"DEN","FAR"
"DEN","FAT"
"DEN","FMN"
"DEN","FRA"
"DEN","FSD"
"DEN","LIT"
"DEN","MIA"
"DEN","MSN"
"DEN","NRT"
"DEN","ONT"
"DEN","PIR"
"DEN","PSP"
"DEN","PVR"
"DEN","RSW"
"DEN","SAT"
"DEN","SMF"
"DEN","TUS"
"DEN","TYS"
"DEN","YEG"
"DEN","YMM"
"DEN","YQR"
"DEN","YUL"
"DEN","YVR"
"DEN","YWG"
"DEN","YXE"
"DEN","YYC"
"DEN","YYZ"
"DFW","EWR"
"DFW","IAD"
"DFW","IAH"
"DKR","IAD"
"DKR","JNB"
"DSM","ORD"
"DTW","EWR"
"DTW","IAD"
"DUB","EWR"
"DUB","IAD"
"DUS","EWR"
"EDI","BRU"
"EDI","EWR"
"ELH","FLL"
"ELH","PBI"
"EWR","BNA"
"EWR","FCO"
"EWR","FLL"
"EWR","FRA"
"EWR","GLA"
"EWR","GVA"
"EWR","HAM"
"EWR","LIS"
"EWR","MAD"
"EWR","MAN"
"EWR","MCO"
"EWR","MIA"
"EWR","MSP"
"EWR","MUC"
"EWR","MXP"
"EWR","NRT"
"EWR","ORD"
"EWR","OSL"
"EWR","PBI"
"EWR","PEK"
"EWR","PHX"
"EWR","PTY"
"EWR","PVG"
"EWR","PWM"
"EWR","RSW"
"EWR","SAL"
"EWR","SJU"
"EWR","SNN"
"EWR","STR"
"EWR","TLV"
"EWR","TPA"
"EWR","TXL"
"EWR","YEG"
"EWR","YUL"
"EWR","YYZ"
"EWR","ZRH"
"EYW","FLL"
"EYW","RSW"
"FAR","ORD"
"FAT","LAS"
"FLL","FPO"
"FLL","GGT"
"FLL","GHB"
"FRA","IAD"
"FRA","IAH"
"FRA","LAX"
"FRA","MCO"
"FRA","MIA"
"FRA","ORD"
"FSD","ORD"
"FUK","GUM"
"FWA","ORD"
"GNV","MCO"
"GNV","TPA"
"GRR","ORD"
"GUM","MNL"
"GUM","OKJ"
"GUM","SDJ"
"GVA","IAD"
"GVA","JFK"
"HNL","LIH"
"HPN","ORD"
"HSV","ORD"
"IAD","CRW"
"IAD","DEN"
"IAD","LAX"
"IAD","MAN"
"IAD","MIA"
"IAD","MSP"
"IAD","MUC"
"IAD","NRT"
"IAD","OMA"
"IAD","PEK"
"IAD","PTY"
"IAD","PWM"
"IAD","TPA"
"IAD","VIE"
"IAD","YOW"
"IAD","YUL"
"IAD","YYZ"
"IAD","ZRH"
"IAH","CRW"
"IAH","LAS"
"IAH","LGA"
"IAH","MCO"
"IAH","MEM"
"IAH","MIA"
"IAH","NRT"
"IAH","PEK"
"IAH","PHL"
"IAH","PHX"
"IAH","PTY"
"IAH","SAL"
"IAH","SFO"
"IAH","SLC"
"IAH","YEG"
"IAH","YUL"
"IAH","YYC"
"IAH","YYZ"
"ICT","ORD"
"IND","ORD"
"JAX","MHH"
"JAX","ORD"
"JAX","TPA"
"JFK","MUC"
"JFK","PEK"
"JFK","PTY"
"JFK","SAL"
"JFK","VIE"
"KIX","SFO"
"LAS","PTY"
"LAS","SFO"
"LAX","MUC"
"LAX","PEK"
"LAX","PTY"
"LAX","SAL"
"LAX","YLW"
"LAX","YUL"
"LAX","ZRH"
"LEX","ORD"
"LGA","YOW"
"LIS","MIA"
"LIT","ORD"
"MCI","ORD"
"MCI","SFO"
"MCO","MHH"
"MCO","PNS"
"MCO","PTY"
"MCO","RSW"
"MCO","TLH"
"MDT","ORD"
"MHH","PBI"
"MIA","ORD"
"MIA","ZRH"
"MKE","ORD"
"MLI","ORD"
"MSN","ORD"
"MSY","YYZ"
"MUC","ORD"
"MUC","SFO"
"MYR","ORD"
"NRT","SFO"
"NRT","SJC"
"OKC","ORD"
"OMA","ORD"
"ORD","CRW"
"ORD","PHL"
"ORD","PHX"
"ORD","PIA"
"ORD","PIT"
"ORD","PTY"
"ORD","PUJ"
"ORD","PWM"
"ORD","RDU"
"ORD","RIC"
"ORD","ROC"
"ORD","SAT"
"ORD","SDF"
"ORD","SGF"
"ORD","SNA"
"ORD","SPI"
"ORD","STL"
"ORD","SYR"
"ORD","TUL"
"ORD","TYS"
"ORD","VIE"
"ORD","XNA"
"ORD","YEG"
"ORD","YHZ"
"ORD","YOW"
"ORD","YQB"
"ORD","YQR"
"ORD","YWG"
"ORD","ZRH"
"PBI","TPA"
"PDX","SEA"
"PDX","YYC"
"PEK","SFO"
"PHL","SFO"
"PHX","SFO"
"PIT","YYZ"
"PNS","TPA"
"RDU","SFO"
"RNO","DEN"
"SAL","SFO"
"SAT","LAX"
"SFO","SLC"
"SFO","SYD"
"SFO","YEG"
"SFO","YUL"
"SFO","YVR"
"SFO","YYC"
"SFO","YYJ"
"SFO","YYZ"
"SFO","ZRH"
"SJC","DEN"
"SNA","SFO"
"STL","YYZ"
"TLH","TPA"
"TRN","BRU"
"TUL","DEN"
"ADE","DXB"
"ASM","JUB"
"EBB","ASM"
"JUB","EBB"
"JUB","KRT"
"BEN","SFA"
"MIR","TIP"
"MIR","TUN"
"TUN","GAF"
"KBP","AYT"
"KBP","ODS"
"KBP","SVO"
"ODS","SVO"
"BAH","CMB"
"BLR","CMB"
"CGK","CMB"
"CMB","COK"
"CMB","DAC"
"CMB","DOH"
"CMB","KHI"
"CMB","MCT"
"CMB","SEZ"
"CMB","TRV"
"CMB","TRZ"
"HRI","PEK"
"HRI","PVG"
"AYT","VKO"
"BCN","DME"
"BKK","KJA"
"DME","FCO"
"DME","IAH"
"DME","LGW"
"DME","NBE"
"DME","NUX"
"DME","PFO"
"DME","RIX"
"DME","SIN"
"DME","TLV"
"DME","TXL"
"DME","YKS"
"DWC","LED"
"DWC","OVB"
"DWC","TJM"
"EVN","VKO"
"FRA","VKO"
"HKT","LED"
"IST","VKO"
"KRR","VKO"
"LCA","LED"
"LED","NBE"
"LED","VKO"
"NUX","VKO"
"PUJ","SVO"
"RIX","VKO"
"VIE","VKO"
"ELH","NAS"
"FLL","NAS"
"FPO","NAS"
"GGT","NAS"
"GHB","NAS"
"HAV","NAS"
"MCO","NAS"
"MHH","NAS"
"MIA","NAS"
"MIA","SKB"
"NAS","ZSA"
"SKB","NAS"
"KUF","SVX"
"NJC","OVB"
"NJC","SVX"
"ABE","CLT"
"ABE","PHL"
"ABQ","DFW"
"AGS","CLT"
"AGS","DCA"
"ALB","CLT"
"ALB","DCA"
"ALB","PHL"
"AMA","DFW"
"AMS","PHL"
"ANC","PHX"
"ANU","CLT"
"ANU","JFK"
"ANU","MIA"
"APW","AKL"
"ASU","MIA"
"AUA","CLT"
"AUA","PHL"
"AUS","CLT"
"AUS","PHL"
"AUS","PHX"
"AVP","CLT"
"AVP","PHL"
"BCN","PHL"
"BDA","MIA"
"BDA","PHL"
"BDL","CLT"
"BDL","DCA"
"BDL","DFW"
"BDL","MIA"
"BDL","PHL"
"BDL","PIT"
"BGI","MIA"
"BHM","CLT"
"BHM","DCA"
"BHM","DFW"
"BHM","MIA"
"BHM","PHL"
"BJX","DFW"
"BMI","DFW"
"BMI","ORD"
"BNA","CLT"
"BNA","DCA"
"BNA","DFW"
"BNA","MIA"
"BNA","PHL"
"BOI","PHX"
"BOS","MDT"
"BOS","MIA"
"BOS","ROC"
"BOS","SYR"
"BRU","PHL"
"BTR","CLT"
"BTR","DFW"
"BTV","DCA"
"BTV","PHL"
"BUF","CLT"
"BUF","DCA"
"BUF","PHL"
"BUR","PHX"
"BWI","PHL"
"BZE","CLT"
"BZE","DFW"
"BZE","MIA"
"CAE","CLT"
"CAE","DCA"
"CAE","DFW"
"CAE","PHL"
"CAK","CLT"
"CAK","DCA"
"CAK","PHL"
"CDG","CLT"
"CHA","CLT"
"CHA","DCA"
"CHA","DFW"
"CHA","ORD"
"CHO","CLT"
"CHO","ORD"
"CHO","PHL"
"CHS","CLT"
"CHS","DCA"
"CHS","DFW"
"CHS","MIA"
"CHS","PHL"
"CID","DFW"
"CLE","MIA"
"CLE","PHL"
"CLT","CMH"
"CLT","CUN"
"CLT","CZM"
"CLT","DAY"
"CLT","DCA"
"CLT","DEN"
"CLT","DFW"
"CLT","DSM"
"CLT","DUB"
"CLT","FAY"
"CLT","FCO"
"CLT","FLL"
"CLT","FPO"
"CLT","FRA"
"CLT","GCM"
"CLT","GNV"
"CLT","GPT"
"CLT","GRU"
"CLT","GSO"
"CLT","GSP"
"CLT","HPN"
"CLT","HSV"
"CLT","ILM"
"CLT","IND"
"CLT","JAN"
"CLT","JAX"
"CLT","LAS"
"CLT","LAX"
"CLT","LEX"
"CLT","LHR"
"CLT","LIR"
"CLT","LIT"
"CLT","MBJ"
"CLT","MCI"
"CLT","MDT"
"CLT","MEM"
"CLT","MEX"
"CLT","MGM"
"CLT","MHT"
"CLT","MIA"
"CLT","MKE"
"CLT","MOB"
"CLT","MSY"
"CLT","MYR"
"CLT","NAS"
"CLT","OAJ"
"CLT","OMA"
"CLT","ORF"
"CLT","PBI"
"CLT","PDX"
"CLT","PHF"
"CLT","PHL"
"CLT","PHX"
"CLT","PIT"
"CLT","PLS"
"CLT","PNS"
"CLT","PUJ"
"CLT","PVD"
"CLT","RDU"
"CLT","RIC"
"CLT","ROA"
"CLT","ROC"
"CLT","RSW"
"CLT","SAN"
"CLT","SAT"
"CLT","SAV"
"CLT","SDF"
"CLT","SEA"
"CLT","SFO"
"CLT","SJD"
"CLT","SJU"
"CLT","SMF"
"CLT","SRQ"
"CLT","STL"
"CLT","STT"
"CLT","SXM"
"CLT","SYR"
"CLT","TLH"
"CLT","TPA"
"CLT","TYS"
"CLT","UVF"
"CLT","VPS"
"CLT","XNA"
"CLT","YOW"
"CLT","YUL"
"CMH","DCA"
"CMH","DFW"
"CMH","MIA"
"CMH","PHL"
"CMH","PHX"
"CNS","AKL"
"CRP","DFW"
"CUN","PHX"
"CUU","DFW"
"CVG","MIA"
"CZM","DFW"
"CZM","MIA"
"DAY","DCA"
"DAY","DFW"
"DAY","PHL"
"DCA","DFW"
"DCA","DSM"
"DCA","FAY"
"DCA","GSO"
"DCA","GSP"
"DCA","HPN"
"DCA","HSV"
"DCA","ILM"
"DCA","IND"
"DCA","ISP"
"DCA","JAN"
"DCA","JAX"
"DCA","LAS"
"DCA","LIT"
"DCA","MCI"
"DCA","MHT"
"DCA","MIA"
"DCA","MSY"
"DCA","MYR"
"DCA","NAS"
"DCA","OAJ"
"DCA","ORF"
"DCA","PBI"
"DCA","PHL"
"DCA","PHX"
"DCA","PIT"
"DCA","PNS"
"DCA","PVD"
"DCA","RDU"
"DCA","ROC"
"DCA","SAN"
"DCA","SAV"
"DCA","SDF"
"DCA","SRQ"
"DCA","STL"
"DCA","SYR"
"DCA","TLH"
"DCA","TYS"
"DCA","VPS"
"DCA","YHZ"
"DFW","DSM"
"DFW","ELP"
"DFW","EVV"
"DFW","FAR"
"DFW","FAT"
"DFW","FSD"
"DFW","FWA"
"DFW","GDL"
"DFW","GPT"
"DFW","GRR"
"DFW","GSO"
"DFW","GSP"
"DFW","GUA"
"DFW","HNL"
"DFW","HOU"
"DFW","HSV"
"DFW","ICT"
"DFW","IND"
"DFW","JAN"
"DFW","JAX"
"DFW","LBB"
"DFW","LEX"
"DFW","LIR"
"DFW","LIT"
"DFW","MAF"
"DFW","MBJ"
"DFW","MCI"
"DFW","MGM"
"DFW","MIA"
"DFW","MKE"
"DFW","MLI"
"DFW","MOB"
"DFW","MSN"
"DFW","MTY"
"DFW","MZT"
"DFW","NAS"
"DFW","OGG"
"DFW","OKC"
"DFW","OMA"
"DFW","ONT"
"DFW","ORF"
"DFW","PBI"
"DFW","PIA"
"DFW","PIT"
"DFW","PLS"
"DFW","PNS"
"DFW","PSP"
"DFW","PTY"
"DFW","PVR"
"DFW","RDU"
"DFW","RIC"
"DFW","RNO"
"DFW","RSW"
"DFW","RTB"
"DFW","SAT"
"DFW","SAV"
"DFW","SDF"
"DFW","SGF"
"DFW","SJC"
"DFW","SJO"
"DFW","SJU"
"DFW","SMF"
"DFW","TLH"
"DFW","TRC"
"DFW","TUL"
"DFW","TUS"
"DFW","TYS"
"DFW","VPS"
"DFW","XNA"
"DFW","YEG"
"DFW","YUL"
"DFW","YVR"
"DOH","LHR"
"DOH","MAN"
"DOH","MUC"
"DUB","PHL"
"ELH","MIA"
"ELP","ORD"
"ELP","PHX"
"EVV","ORD"
"EWR","OPO"
"EWR","PHL"
"EYW","MIA"
"FAT","PHX"
"FCO","PHL"
"FDF","MIA"
"FNT","ORD"
"FPO","MIA"
"GCM","PHL"
"GDL","PHX"
"GGT","MIA"
"GIG","CLT"
"GLA","PHL"
"GND","MIA"
"GNV","MIA"
"GSO","MIA"
"GSO","PHL"
"GSP","PHL"
"HNL","KOA"
"HPN","PHL"
"IAD","IST"
"IAD","SAL"
"IAH","IST"
"ILM","PHL"
"IND","MIA"
"IND","PHL"
"IND","PHX"
"ISP","PHL"
"IST","JFK"
"IST","LAX"
"IST","ORD"
"JAX","MIA"
"JAX","PHL"
"JFK","MDE"
"KIN","MIA"
"KOA","PHX"
"LAS","MIA"
"LAX","PBI"
"LAX","PHL"
"LAX","RAR"
"LAX","XNA"
"LGA","LIT"
"LGA","PHL"
"LGA","ROA"
"LGA","XNA"
"LGB","PHX"
"LIH","PHX"
"LIR","MIA"
"LRM","MIA"
"MAD","PHL"
"MAN","PHL"
"MBJ","MIA"
"MBJ","PHL"
"MCI","PHX"
"MCO","MIA"
"MDT","PHL"
"MEM","MIA"
"MEX","PHX"
"MHH","MIA"
"MHT","PHL"
"MIA","MVD"
"MIA","ORF"
"MIA","PHL"
"MIA","PHX"
"MIA","PIT"
"MIA","PLS"
"MIA","PNS"
"MIA","POP"
"MIA","PTP"
"MIA","RDU"
"MIA","RIC"
"MIA","RTB"
"MIA","SAN"
"MIA","SDF"
"MIA","SEA"
"MIA","SJU"
"MIA","STI"
"MIA","STL"
"MIA","STX"
"MIA","SXM"
"MIA","TGU"
"MIA","TLH"
"MIA","TPA"
"MIA","TUL"
"MIA","UVF"
"MIA","YUL"
"MKE","PHL"
"MSY","PHL"
"MUC","PHL"
"MUC","SIN"
"MZT","PHX"
"NAS","PHL"
"OGG","PHX"
"OMA","PHX"
"ORD","PBI"
"ORD","PSP"
"ORD","RNO"
"ORD","SJC"
"ORD","TUS"
"ORF","PHL"
"PBI","PHL"
"PDX","PHL"
"PER","AKL"
"PHF","PHL"
"PHL","PIT"
"PHL","PLS"
"PHL","PVD"
"PHL","RIC"
"PHL","ROA"
"PHL","ROC"
"PHL","RSW"
"PHL","SAN"
"PHL","SAT"
"PHL","SAV"
"PHL","SDF"
"PHL","SDQ"
"PHL","SJU"
"PHL","STT"
"PHL","SXM"
"PHL","SYR"
"PHL","TLV"
"PHL","TPA"
"PHL","TYS"
"PHL","VCE"
"PHL","YHZ"
"PHL","YOW"
"PHL","YQB"
"PHL","YUL"
"PHL","ZRH"
"PHX","PIT"
"PHX","PSP"
"PHX","PVR"
"PHX","RNO"
"PHX","SJD"
"PHX","STL"
"PHX","TUS"
"PHX","YEG"
"PHX","YVR"
"PHX","YYC"
"PHX","ZIH"
"PIT","RDU"
"PIT","STL"
"RAR","AKL"
"SAL","MCO"
"SEA","TPE"
"BKK","MAA"
"DZA","RUN"
"RUN","TNR"
"ACE","BIO"
"ACE","SCQ"
"AGP","IBZ"
"AGP","MAD"
"AGP","SVO"
"AGP","TFN"
"BCN","SVO"
"BIO","IBZ"
"BIO","LPA"
"BIO","MAD"
"BIO","TFN"
"CCS","MAD"
"CDG","VLC"
"DKR","MAD"
"GRX","PMI"
"HAV","MAD"
"JED","MAD"
"LEI","MAD"
"LGW","MAD"
"MAD","OTP"
"MAD","OVD"
"MAD","SVO"
"MAD","VVI"
"SCQ","IBZ"
"SCQ","TFS"
"SVQ","LEI"
"SVQ","TFN"
"CCS","EZE"
"CCS","HAV"
"MGA","PTY"
"PMV","PZO"
"FCO","KIV"
"KIV","VCE"
"AJA","LIL"
"AJA","NTE"
"AJA","TLS"
"BIA","LIL"
"BIA","NTE"
"BIA","TLS"
"BOD","PMI"
"BOD","SXB"
"BRI","CTA"
"BRI","PMO"
"CLY","NTE"
"CTA","FLR"
"FLR","PMO"
"FSC","NTE"
"MPL","NTE"
"MPL","SXB"
"NAP","PMO"
"NTE","SXB"
"NTE","VCE"
"OVD","PMI"
"OVD","VLC"
"ADL","CBR"
"ADL","DPS"
"ADL","OOL"
"BME","PER"
"BNE","APW"
"BNE","HBA"
"BNE","HIR"
"BNE","HTI"
"BNE","ISA"
"BNE","WLG"
"DRW","PER"
"HTI","MEL"
"HTI","SYD"
"KTA","PER"
"PER","PHE"
"SYD","APW"
"SYD","TSV"
"BJX","MTY"
"CJS","MTY"
"CUL","TIJ"
"CUN","MTY"
"GDL","HMO"
"GDL","SJD"
"GDL","TRC"
"HMO","MTY"
"IAH","MTY"
"MTY","VER"
"PMV","VLN"
"DAD","HAN"
"DAD","SGN"
"HAN","SGN"
"AUH","SGN"
"CAN","DAD"
"CAN","HAN"
"CAN","SGN"
"DME","SGN"
"FRA","HAN"
"FRA","SGN"
"FUK","HAN"
"FUK","SGN"
"HAN","KHH"
"HAN","KIX"
"HAN","LPQ"
"HAN","NGO"
"HAN","PEK"
"HAN","PNH"
"HAN","PUS"
"HAN","PVG"
"HAN","VTE"
"KIX","SGN"
"LPQ","REP"
"MEL","SGN"
"PNH","VTE"
"PUS","SGN"
"PVG","SGN"
"REP","SGN"
"SGN","SYD"
"AMS","VXE"
"BVC","LIS"
"CDG","VXE"
"LIS","SID"
"LIS","VXE"
"SID","CDG"
"BGI","MAN"
"LGW","PEK"
"LHR","LOS"
"LHR","VKO"
"PPT","HOI"
"PPT","RAR"
"MEX","PAZ"
"PAZ","VSA"
"CUN","SFO"
"DCA","SFO"
"EWR","LAX"
"EWR","SFO"
"IAD","SFO"
"MCO","SFO"
"SAN","SFO"
"AAL","BCN"
"AGP","BIO"
"AGP","DME"
"AGP","HAJ"
"AGP","LPA"
"AGP","LYS"
"AGP","NTE"
"AGP","OVD"
"AGP","TLS"
"ALC","BCN"
"ALC","BIO"
"ALC","FCO"
