source,target,weight
Tucson; AZ,Springfield; MO,17
Tucson; AZ,Stockton-Lodi; CA,15
Tucson; AZ,Summit Park; UT,10
Tucson; AZ,Sumter; SC,10
Tucson; AZ,Syracuse; NY,13
Tucson; AZ,Tallahassee; FL,10
Tucson; AZ,Tampa-St. Petersburg-Clearwater; FL,103
Tucson; AZ,Truckee-Grass Valley; CA,19
Tucson; AZ,Tulsa; OK,23
Tucson; AZ,Tyler; TX,11
Tucson; AZ,Urban Honolulu; HI,101
Tucson; AZ,Valdosta; GA,19
Tucson; AZ,Vallejo-Fairfield; CA,44
Tucson; AZ,Virginia Beach-Norfolk-Newport News; VA-NC,37
Tucson; AZ,Visalia-Porterville; CA,14
Tucson; AZ,Waco; TX,12
Tucson; AZ,Warner Robins; GA,15
Tucson; AZ,Warren; PA,11
Tucson; AZ,Warrensburg; MO,12
Tucson; AZ,Washington-Arlington-Alexandria; DC-VA-MD-WV,267
Tucson; AZ,Watertown-Fort Drum; NY,13
Tucson; AZ,Wichita; KS,21
Tucson; AZ,Wichita Falls; TX,10
Tucson; AZ,Worcester; MA-CT,11
Tucson; AZ,Yuba City; CA,10
Tucson; AZ,Yuma; AZ,127
Tullahoma-Manchester; TN,Chattanooga; TN-GA,57
Tullahoma-Manchester; TN,Huntsville; AL,37
Tullahoma-Manchester; TN,Knoxville; TN,15
Tullahoma-Manchester; TN,McMinnville; TN,76
Tullahoma-Manchester; TN,Memphis; TN-MS-AR,11
Tullahoma-Manchester; TN,Nashville-Davidson--Murfreesboro--Franklin; TN,378
Tullahoma-Manchester; TN,Shelbyville; TN,139
Tulsa; OK,Ada; OK,20
Tulsa; OK,Albuquerque; NM,22
Tulsa; OK,Altus; OK,11
Tulsa; OK,Amarillo; TX,23
Tulsa; OK,Anchorage; AK,11
Tulsa; OK,Ardmore; OK,21
Tulsa; OK,Atlanta-Sandy Springs-Roswell; GA,86
Tulsa; OK,Austin-Round Rock; TX,123
Tulsa; OK,Bakersfield; CA,14
Tulsa; OK,Bartlesville; OK,420
Tulsa; OK,Baton Rouge; LA,14
Tulsa; OK,Birmingham-Hoover; AL,11
Tulsa; OK,Boston-Cambridge-Newton; MA-NH,13
Tulsa; OK,Boulder; CO,16
Tulsa; OK,Branson; MO,17
Tulsa; OK,Buffalo-Cheektowaga-Niagara Falls; NY,10
Tulsa; OK,Cape Coral-Fort Myers; FL,25
Tulsa; OK,Charlotte-Concord-Gastonia; NC-SC,10
Tulsa; OK,Chicago-Naperville-Elgin; IL-IN-WI,90
Tulsa; OK,Clarksville; TN-KY,10
Tulsa; OK,Coffeyville; KS,25
Tulsa; OK,Colorado Springs; CO,60
Tulsa; OK,Columbus; GA-AL,10
Tulsa; OK,Columbus; OH,16
Tulsa; OK,Corpus Christi; TX,16
Tulsa; OK,Crestview-Fort Walton Beach-Destin; FL,10
Tulsa; OK,Dallas-Fort Worth-Arlington; TX,786
Tulsa; OK,Dayton; OH,10
Tulsa; OK,Deltona-Daytona Beach-Ormond Beach; FL,16
Tulsa; OK,Denver-Aurora-Lakewood; CO,176
Tulsa; OK,Des Moines-West Des Moines; IA,14
Tulsa; OK,Detroit-Warren-Dearborn; MI,36
Tulsa; OK,Duncan; OK,24
Tulsa; OK,Durango; CO,11
Tulsa; OK,El Paso; TX,25
Tulsa; OK,Enid; OK,32
Tulsa; OK,Fayetteville; NC,12
Tulsa; OK,Fayetteville-Springdale-Rogers; AR-MO,178
Tulsa; OK,Flint; MI,12
Tulsa; OK,Fort Collins; CO,12
Tulsa; OK,Fort Smith; AR-OK,101
Tulsa; OK,Grand Rapids-Wyoming; MI,11
Tulsa; OK,Greensboro-High Point; NC,10
Tulsa; OK,Houston-The Woodlands-Sugar Land; TX,504
Tulsa; OK,Indianapolis-Carmel-Anderson; IN,12
Tulsa; OK,Jacksonville; FL,17
Tulsa; OK,Joplin; MO,60
Tulsa; OK,Kansas City; MO-KS,139
Tulsa; OK,Killeen-Temple; TX,23
Tulsa; OK,Lakeland-Winter Haven; FL,17
Tulsa; OK,Las Vegas-Henderson-Paradise; NV,56
Tulsa; OK,Lawrence; KS,15
Tulsa; OK,Lawton; OK,40
Tulsa; OK,Lincoln; NE,14
Tulsa; OK,Little Rock-North Little Rock-Conway; AR,73
Tulsa; OK,Longview; TX,14
Tulsa; OK,Los Angeles-Long Beach-Anaheim; CA,142
Tulsa; OK,Louisville/Jefferson County; KY-IN,12
Tulsa; OK,Lubbock; TX,11
Tulsa; OK,Madison; WI,10
Tulsa; OK,McAlester; OK,71
Tulsa; OK,Memphis; TN-MS-AR,25
Tulsa; OK,Miami; OK,58
Tulsa; OK,Miami-Fort Lauderdale-West Palm Beach; FL,83
Tulsa; OK,Midland; TX,27
Tulsa; OK,Milwaukee-Waukesha-West Allis; WI,16
Tulsa; OK,Minneapolis-St. Paul-Bloomington; MN-WI,41
Tulsa; OK,Mobile; AL,10
Tulsa; OK,Muskogee; OK,410
Tulsa; OK,Nashville-Davidson--Murfreesboro--Franklin; TN,29
Tulsa; OK,New Orleans-Metairie; LA,23
Tulsa; OK,New York-Newark-Jersey City; NY-NJ-PA,43
Tulsa; OK,North Port-Sarasota-Bradenton; FL,22
Tulsa; OK,Oklahoma City; OK,1450
Tulsa; OK,Omaha-Council Bluffs; NE-IA,16
Tulsa; OK,Orlando-Kissimmee-Sanford; FL,52
Tulsa; OK,Oxnard-Thousand Oaks-Ventura; CA,10
Tulsa; OK,Palm Bay-Melbourne-Titusville; FL,16
Tulsa; OK,Pensacola-Ferry Pass-Brent; FL,18
Tulsa; OK,Phoenix-Mesa-Scottsdale; AZ,125
Tulsa; OK,Pittsburgh; PA,18
Tulsa; OK,Ponca City; OK,169
Tulsa; OK,Portland-Vancouver-Hillsboro; OR-WA,44
Tulsa; OK,Provo-Orem; UT,11
Tulsa; OK,Raleigh; NC,22
Tulsa; OK,Riverside-San Bernardino-Ontario; CA,60
Tulsa; OK,Sacramento--Roseville--Arden-Arcade; CA,24
Tulsa; OK,St. Louis; MO-IL,69
Tulsa; OK,Salem; OR,10
Tulsa; OK,Salt Lake City; UT,26
Tulsa; OK,San Angelo; TX,10
Tulsa; OK,San Antonio-New Braunfels; TX,77
Tulsa; OK,San Diego-Carlsbad; CA,64
Tulsa; OK,San Francisco-Oakland-Hayward; CA,39
Tulsa; OK,San Jose-Sunnyvale-Santa Clara; CA,11
Tulsa; OK,Seattle-Tacoma-Bellevue; WA,94
Tulsa; OK,Sedalia; MO,10
Tulsa; OK,Shawnee; OK,38
Tulsa; OK,Shreveport-Bossier City; LA,12
Tulsa; OK,Springfield; MO,31
Tulsa; OK,Stillwater; OK,370
Tulsa; OK,Stockton-Lodi; CA,15
Tulsa; OK,Tahlequah; OK,220
Tulsa; OK,Tampa-St. Petersburg-Clearwater; FL,71
Tulsa; OK,Topeka; KS,21
Tulsa; OK,Tucson; AZ,32
Tulsa; OK,Urban Honolulu; HI,27
Tulsa; OK,Virginia Beach-Norfolk-Newport News; VA-NC,11
Tulsa; OK,Waco; TX,19
Tulsa; OK,Washington-Arlington-Alexandria; DC-VA-MD-WV,49
Tulsa; OK,Weatherford; OK,12
Tulsa; OK,Wichita; KS,115
Tulsa; OK,Wichita Falls; TX,10
Tupelo; MS,Austin-Round Rock; TX,10
Tupelo; MS,Birmingham-Hoover; AL,12
Tupelo; MS,Chicago-Naperville-Elgin; IL-IN-WI,12
Tupelo; MS,Columbus; MS,28
Tupelo; MS,Corinth; MS,58
Tupelo; MS,Grenada; MS,15
Tupelo; MS,Gulfport-Biloxi-Pascagoula; MS,16
Tupelo; MS,Hattiesburg; MS,14
Tupelo; MS,Houston-The Woodlands-Sugar Land; TX,10
Tupelo; MS,Huntsville; AL,12
Tupelo; MS,Jackson; MS,55
Tupelo; MS,Jackson; TN,22
Tupelo; MS,Memphis; TN-MS-AR,124
Tupelo; MS,Nashville-Davidson--Murfreesboro--Franklin; TN,31
Tupelo; MS,Oxford; MS,75
Tupelo; MS,Starkville; MS,25
Tuscaloosa; AL,Albertville; AL,10
Tuscaloosa; AL,Anniston-Oxford-Jacksonville; AL,22
Tuscaloosa; AL,Atlanta-Sandy Springs-Roswell; GA,135
Tuscaloosa; AL,Auburn-Opelika; AL,21
Tuscaloosa; AL,Austin-Round Rock; TX,31
Tuscaloosa; AL,Baton Rouge; LA,10
Tuscaloosa; AL,Birmingham-Hoover; AL,1044
Tuscaloosa; AL,Chattanooga; TN-GA,15
Tuscaloosa; AL,Chicago-Naperville-Elgin; IL-IN-WI,16
Tuscaloosa; AL,Columbus; GA-AL,10
Tuscaloosa; AL,Columbus; MS,56
Tuscaloosa; AL,Crestview-Fort Walton Beach-Destin; FL,10
Tuscaloosa; AL,Cullman; AL,22
Tuscaloosa; AL,Dallas-Fort Worth-Arlington; TX,21
Tuscaloosa; AL,Daphne-Fairhope-Foley; AL,92
Tuscaloosa; AL,Decatur; AL,23
Tuscaloosa; AL,Detroit-Warren-Dearborn; MI,20
Tuscaloosa; AL,Dothan; AL,16
Tuscaloosa; AL,Florence-Muscle Shoals; AL,24
Tuscaloosa; AL,Gadsden; AL,18
Tuscaloosa; AL,Greenville-Anderson-Mauldin; SC,11
Tuscaloosa; AL,Houston-The Woodlands-Sugar Land; TX,36
Tuscaloosa; AL,Huntsville; AL,89
Tuscaloosa; AL,Jackson; MS,22
Tuscaloosa; AL,Jacksonville; FL,14
Tuscaloosa; AL,Killeen-Temple; TX,10
Tuscaloosa; AL,Knoxville; TN,10
Tuscaloosa; AL,Las Vegas-Henderson-Paradise; NV,10
Tuscaloosa; AL,Los Angeles-Long Beach-Anaheim; CA,16
Tuscaloosa; AL,Memphis; TN-MS-AR,28
Tuscaloosa; AL,Meridian; MS,11
Tuscaloosa; AL,Mobile; AL,78
Tuscaloosa; AL,Montgomery; AL,93
Tuscaloosa; AL,Nashville-Davidson--Murfreesboro--Franklin; TN,31
Tuscaloosa; AL,New Orleans-Metairie; LA,18
Tuscaloosa; AL,New York-Newark-Jersey City; NY-NJ-PA,11
Tuscaloosa; AL,Orlando-Kissimmee-Sanford; FL,10
Tuscaloosa; AL,Panama City; FL,10
Tuscaloosa; AL,Pensacola-Ferry Pass-Brent; FL,37
Tuscaloosa; AL,Phoenix-Mesa-Scottsdale; AZ,12
Tuscaloosa; AL,Raleigh; NC,10
Tuscaloosa; AL,San Diego-Carlsbad; CA,13
Tuscaloosa; AL,Selma; AL,13
Tuscaloosa; AL,Talladega-Sylacauga; AL,22
Tuscaloosa; AL,Tampa-St. Petersburg-Clearwater; FL,18
Twin Falls; ID,Blackfoot; ID,15
Twin Falls; ID,Boise City; ID,458
Twin Falls; ID,Burley; ID,128
Twin Falls; ID,Coeur d'Alene; ID,17
Twin Falls; ID,Elko; NV,28
Twin Falls; ID,Hailey; ID,106
Twin Falls; ID,Idaho Falls; ID,46
Twin Falls; ID,Las Vegas-Henderson-Paradise; NV,36
Twin Falls; ID,Logan; UT-ID,17
Twin Falls; ID,Los Angeles-Long Beach-Anaheim; CA,11
Twin Falls; ID,Moscow; ID,15
Twin Falls; ID,Mountain Home; ID,13
Twin Falls; ID,Ogden-Clearfield; UT,13
Twin Falls; ID,Olympia-Tumwater; WA,11
Twin Falls; ID,Phoenix-Mesa-Scottsdale; AZ,30
Twin Falls; ID,Pocatello; ID,40
Twin Falls; ID,Portland-Vancouver-Hillsboro; OR-WA,13
Twin Falls; ID,Provo-Orem; UT,24
