source_city,target_city,Source,Target,latitude.x,longitude.x,aiportname.x,latitude.y,longitude.y,aiportname.y
Nanjing_China,Taiyuan_China,NKG,TYN,31.742001,118.861999,Nanjing Lukou Airport,37.746899,112.627998,Taiyuan Wusu Airport
Okayama_Japan,Shanghai_China,OKJ,PVG,34.756901,133.854996,Okayama Airport,31.1434,121.805,Shanghai Pudong International Airport
Beijing_China,Tongliao_China,PEK,TGO,40.080101,116.584999,Beijing Capital International Airport,43.556702,122.199997,Tongliao Airport
Beijing_China,Taiyuan_China,PEK,TYN,40.080101,116.584999,Beijing Capital International Airport,37.746899,112.627998,Taiyuan Wusu Airport
Beijing_China,Wuxi_China,PEK,WUX,40.080101,116.584999,Beijing Capital International Airport,31.4944,120.429001,Sunan Shuofang International Airport
Beijing_China,Yantai_China,PEK,YNT,40.080101,116.584999,Beijing Capital International Airport,37.401699,121.372002,Yantai Laishan Airport
Shanghai_China,Phnom-penh_Cambodia,PVG,PNH,31.1434,121.805,Shanghai Pudong International Airport,11.5466,104.844002,Phnom Penh International Airport
Shanghai_China,Seattle_US,PVG,SEA,31.1434,121.805,Shanghai Pudong International Airport,47.449001,-122.308998,Seattle Tacoma International Airport
Shanghai_China,Singapore_Singapore,PVG,SIN,31.1434,121.805,Shanghai Pudong International Airport,1.35019,103.994003,Singapore Changi Airport
Shanghai_China,Sydney_Australia,PVG,SYD,31.1434,121.805,Shanghai Pudong International Airport,-33.946098,151.177002,Sydney Kingsford Smith International Airport
Shanghai_China,Toyama_Japan,PVG,TOY,31.1434,121.805,Shanghai Pudong International Airport,36.6483,137.188004,Toyama Airport
Shanghai_China,Taiyuan_China,PVG,TYN,31.1434,121.805,Shanghai Pudong International Airport,37.746899,112.627998,Taiyuan Wusu Airport
Shanghai_China,Urumqi_China,PVG,URC,31.1434,121.805,Shanghai Pudong International Airport,43.907101,87.474197,Ürümqi Diwopu International Airport
Shanghai_China,Wenzhou_China,PVG,WNZ,31.1434,121.805,Shanghai Pudong International Airport,27.912201,120.851997,Wenzhou Longwan International Airport
Shanghai_China,Wanxian_China,PVG,WXN,31.1434,121.805,Shanghai Pudong International Airport,30.8017,108.433,Wanxian Airport
Shanghai_China,Yuncheng_China,PVG,YCU,31.1434,121.805,Shanghai Pudong International Airport,35.116391,111.031389,Yuncheng Guangong Airport
Shanghai_China,Yanji_China,PVG,YNJ,31.1434,121.805,Shanghai Pudong International Airport,42.882801,129.451004,Yanji Chaoyangchuan Airport
Shanghai_China,Yantai_China,PVG,YNT,31.1434,121.805,Shanghai Pudong International Airport,37.401699,121.372002,Yantai Laishan Airport
Shanghai_China,Shenyang_China,SHA,SHE,31.197901,121.335999,Shanghai Hongqiao International Airport,41.639801,123.483002,Taoxian Airport
Shanghai_China,Jinan_China,SHA,TNA,31.197901,121.335999,Shanghai Hongqiao International Airport,36.857201,117.216003,Yaoqiang Airport
Shanghai_China,Huangshan_China,SHA,TXN,31.197901,121.335999,Shanghai Hongqiao International Airport,29.733299,118.255997,Tunxi International Airport
Shanghai_China,Yichang_China,SHA,YIH,31.197901,121.335999,Shanghai Hongqiao International Airport,30.55655,111.479988,Yichang Sanxia Airport
Singapore_Singapore,Wuhan_China,SIN,WUH,1.35019,103.994003,Singapore Changi Airport,30.7838,114.208,Wuhan Tianhe International Airport
Sydney_Australia,Wellington_New Zealand,SYD,WLG,-33.946098,151.177002,Sydney Kingsford Smith International Airport,-41.327202,174.804993,Wellington International Airport
Qingdao_China,Yanji_China,TAO,YNJ,36.266102,120.374,Liuting Airport,42.882801,129.451004,Yanji Chaoyangchuan Airport
Taiyuan_China,Wuhan_China,TYN,WUH,37.746899,112.627998,Taiyuan Wusu Airport,30.7838,114.208,Wuhan Tianhe International Airport
Taiyuan_China,Xi'an_China,TYN,XIY,37.746899,112.627998,Taiyuan Wusu Airport,34.447102,108.751999,Xi'an Xianyang International Airport
Wuxi_China,Xi'an_China,WUX,XIY,31.4944,120.429001,Sunan Shuofang International Airport,34.447102,108.751999,Xi'an Xianyang International Airport
Wuxi_China,Xiamen_China,WUX,XMN,31.4944,120.429001,Sunan Shuofang International Airport,24.544001,118.127998,Xiamen Gaoqi International Airport
Honolulu_US,Kahului_US,HNL,OGG,21.32062,-157.924228,Daniel K Inouye International Airport,20.8986,-156.429993,Kahului Airport
Kona_US,Kahului_US,KOA,OGG,19.738783,-156.045603,Ellison Onizuka Kona International At Keahole Airport,20.8986,-156.429993,Kahului Airport
Belize City_Belize,Dangriga_Belize,BZE,DGA,17.539101,-88.308197,Philip S. W. Goldson International Airport,16.966667,-88.216667,Dangriga Airport
Belize City_Belize,San Pedro_Belize,BZE,SPR,17.539101,-88.308197,Philip S. W. Goldson International Airport,17.9139,-87.9711,San Pedro Airport
Belize City_Belize,Belize_Belize,BZE,TZA,17.539101,-88.308197,Philip S. W. Goldson International Airport,17.5344,-88.298,Belize City Municipal Airport
San Pedro_Belize,Belize_Belize,SPR,TZA,17.9139,-87.9711,San Pedro Airport,17.5344,-88.298,Belize City Municipal Airport
Belize_Belize,Dangriga_Belize,TZA,DGA,17.5344,-88.298,Belize City Municipal Airport,16.966667,-88.216667,Dangriga Airport
Abu Dhabi_United Arab Emirates,Tokyo_Japan,AUH,NRT,24.433001,54.6511,Abu Dhabi International Airport,35.764702,140.386002,Narita International Airport
Akita_Japan,Sapporo_Japan,AXT,CTS,39.615601,140.218994,Akita Airport,42.7752,141.692001,New Chitose Airport
Akita_Japan,Tokyo_Japan,AXT,HND,39.615601,140.218994,Akita Airport,35.552299,139.779999,Tokyo Haneda International Airport
Akita_Japan,Osaka_Japan,AXT,ITM,39.615601,140.218994,Akita Airport,34.7855,135.438004,Osaka International Airport
Bangkok_Thailand,Tokyo_Japan,BKK,HND,13.6811,100.747002,Suvarnabhumi Airport,35.552299,139.779999,Tokyo Haneda International Airport
Bangkok_Thailand,Osaka_Japan,BKK,KIX,13.6811,100.747002,Suvarnabhumi Airport,34.427299,135.244003,Kansai International Airport
Mumbai_India,Tokyo_Japan,BOM,NRT,19.088699,72.867897,Chhatrapati Shivaji International Airport,35.764702,140.386002,Narita International Airport
Jakarta_Indonesia,Tokyo_Japan,CGK,HND,-6.12557,106.655998,Soekarno-Hatta International Airport,35.552299,139.779999,Tokyo Haneda International Airport
Jakarta_Indonesia,Osaka_Japan,CGK,KIX,-6.12557,106.655998,Soekarno-Hatta International Airport,34.427299,135.244003,Kansai International Airport
Sapporo_Japan,Shizuoka_Japan,CTS,FSZ,42.7752,141.692001,New Chitose Airport,34.796111,138.189444,Mt. Fuji Shizuoka Airport
Sapporo_Japan,Hiroshima_Japan,CTS,HIJ,42.7752,141.692001,New Chitose Airport,34.4361,132.919006,Hiroshima Airport
Sapporo_Japan,Kanazawa_Japan,CTS,KMQ,42.7752,141.692001,New Chitose Airport,36.3946,136.406998,Komatsu Airport
Sapporo_Japan,Okayama_Japan,CTS,OKJ,42.7752,141.692001,New Chitose Airport,34.756901,133.854996,Okayama Airport
Sapporo_Japan,Beijing_China,CTS,PEK,42.7752,141.692001,New Chitose Airport,40.080101,116.584999,Beijing Capital International Airport
Sapporo_Japan,Toyama_Japan,CTS,TOY,42.7752,141.692001,New Chitose Airport,36.6483,137.188004,Toyama Airport
Chengdu_China,Tokyo_Japan,CTU,NRT,30.578501,103.946999,Chengdu Shuangliu International Airport,35.764702,140.386002,Narita International Airport
Dalian_China,Fukuoka_Japan,DLC,FUK,38.965698,121.539001,Zhoushuizi Airport,33.585899,130.451004,Fukuoka Airport
Dalian_China,Hiroshima_Japan,DLC,HIJ,38.965698,121.539001,Zhoushuizi Airport,34.4361,132.919006,Hiroshima Airport
Doha_Qatar,Osaka_Japan,DOH,KIX,25.273056,51.608056,Hamad International Airport,34.427299,135.244003,Kansai International Airport
Doha_Qatar,Tokyo_Japan,DOH,NRT,25.273056,51.608056,Hamad International Airport,35.764702,140.386002,Narita International Airport
Denpasar_Indonesia,Tokyo_Japan,DPS,HND,-8.74817,115.167,Ngurah Rai (Bali) International Airport,35.552299,139.779999,Tokyo Haneda International Airport
Denpasar_Indonesia,Osaka_Japan,DPS,KIX,-8.74817,115.167,Ngurah Rai (Bali) International Airport,34.427299,135.244003,Kansai International Airport
Denpasar_Indonesia,Tokyo_Japan,DPS,NRT,-8.74817,115.167,Ngurah Rai (Bali) International Airport,35.764702,140.386002,Narita International Airport
Duesseldorf_Germany,Tokyo_Japan,DUS,NRT,51.289501,6.76678,Düsseldorf Airport,35.764702,140.386002,Narita International Airport
Newark_US,Vancouver_Canada,EWR,YVR,40.692501,-74.168701,Newark Liberty International Airport,49.193901,-123.183998,Vancouver International Airport
Frankfurt_Germany,Tokyo_Japan,FRA,HND,50.033333,8.570556,Frankfurt am Main Airport,35.552299,139.779999,Tokyo Haneda International Airport
Frankfurt_Germany,Osaka_Japan,FRA,KIX,50.033333,8.570556,Frankfurt am Main Airport,34.427299,135.244003,Kansai International Airport
Frankfurt_Germany,Nagoya_Japan,FRA,NGO,50.033333,8.570556,Frankfurt am Main Airport,34.858398,136.804993,Chubu Centrair International Airport
Fukuoka_Japan,Niigata_Japan,FUK,KIJ,33.585899,130.451004,Fukuoka Airport,37.955898,139.121002,Niigata Airport
Fukuoka_Japan,Miyazaki_Japan,FUK,KMI,33.585899,130.451004,Fukuoka Airport,31.877199,131.449005,Miyazaki Airport
Fukuoka_Japan,Kanazawa_Japan,FUK,KMQ,33.585899,130.451004,Fukuoka Airport,36.3946,136.406998,Komatsu Airport
Fukuoka_Japan,Okinawa_Japan,FUK,OKA,33.585899,130.451004,Fukuoka Airport,26.195801,127.646004,Naha Airport
Agana_Guam,Nagoya_Japan,GUM,NGO,13.4834,144.796005,Antonio B. Won Pat International Airport,34.858398,136.804993,Chubu Centrair International Airport
Hangzhou_China,Osaka_Japan,HGH,KIX,30.2295,120.433998,Hangzhou Xiaoshan International Airport,34.427299,135.244003,Kansai International Airport
Hangzhou_China,Tokyo_Japan,HGH,NRT,30.2295,120.433998,Hangzhou Xiaoshan International Airport,35.764702,140.386002,Narita International Airport
Hiroshima_Japan,Tokyo_Japan,HIJ,HND,34.4361,132.919006,Hiroshima Airport,35.552299,139.779999,Tokyo Haneda International Airport
Hiroshima_Japan,Tokyo_Japan,HIJ,NRT,34.4361,132.919006,Hiroshima Airport,35.764702,140.386002,Narita International Airport
Hiroshima_Japan,Sendai_Japan,HIJ,SDJ,34.4361,132.919006,Hiroshima Airport,38.139702,140.917007,Sendai Airport
Tokyo_Japan,Seoul_South Korea,HND,ICN,35.552299,139.779999,Tokyo Haneda International Airport,37.469101,126.450996,Incheon International Airport
Tokyo_Japan,Osaka_Japan,HND,ITM,35.552299,139.779999,Tokyo Haneda International Airport,34.7855,135.438004,Osaka International Airport
Tokyo_Japan,Miyazaki_Japan,HND,KMI,35.552299,139.779999,Tokyo Haneda International Airport,31.877199,131.449005,Miyazaki Airport
Tokyo_Japan,Kumamoto_Japan,HND,KMJ,35.552299,139.779999,Tokyo Haneda International Airport,32.837299,130.854996,Kumamoto Airport
Tokyo_Japan,Kanazawa_Japan,HND,KMQ,35.552299,139.779999,Tokyo Haneda International Airport,36.3946,136.406998,Komatsu Airport
Tokyo_Japan,Los Angeles_US,HND,LAX,35.552299,139.779999,Tokyo Haneda International Airport,33.942501,-118.407997,Los Angeles International Airport
Tokyo_Japan,Munich_Germany,HND,MUC,35.552299,139.779999,Tokyo Haneda International Airport,48.353802,11.7861,Munich Airport
Tokyo_Japan,Matsuyama_Japan,HND,MYJ,35.552299,139.779999,Tokyo Haneda International Airport,33.827202,132.699997,Matsuyama Airport
Tokyo_Japan,Nagasaki_Japan,HND,NGS,35.552299,139.779999,Tokyo Haneda International Airport,32.916901,129.914002,Nagasaki Airport
Tokyo_Japan,Oita_Japan,HND,OIT,35.552299,139.779999,Tokyo Haneda International Airport,33.479401,131.736999,Oita Airport
Tokyo_Japan,Okayama_Japan,HND,OKJ,35.552299,139.779999,Tokyo Haneda International Airport,34.756901,133.854996,Okayama Airport
Tokyo_Japan,Singapore_Singapore,HND,SIN,35.552299,139.779999,Tokyo Haneda International Airport,1.35019,103.994003,Singapore Changi Airport
Tokyo_Japan,Kobe_Japan,HND,UKB,35.552299,139.779999,Tokyo Haneda International Airport,34.632801,135.223999,Kobe Airport
Tokyo_Japan,Vancouver_Canada,HND,YVR,35.552299,139.779999,Tokyo Haneda International Airport,49.193901,-123.183998,Vancouver International Airport
Seoul_South Korea,Okinawa_Japan,ICN,OKA,37.469101,126.450996,Incheon International Airport,26.195801,127.646004,Naha Airport
Ishigaki_Japan,Osaka_Japan,ISG,KIX,24.396389,124.245,New Ishigaki Airport,34.427299,135.244003,Kansai International Airport
Osaka_Japan,Niigata_Japan,ITM,KIJ,34.7855,135.438004,Osaka International Airport,37.955898,139.121002,Niigata Airport
Osaka_Japan,Miyazaki_Japan,ITM,KMI,34.7855,135.438004,Osaka International Airport,31.877199,131.449005,Miyazaki Airport
Osaka_Japan,Kumamoto_Japan,ITM,KMJ,34.7855,135.438004,Osaka International Airport,32.837299,130.854996,Kumamoto Airport
Osaka_Japan,Kagoshima_Japan,ITM,KOJ,34.7855,135.438004,Osaka International Airport,31.8034,130.718994,Kagoshima Airport
Osaka_Japan,Matsuyama_Japan,ITM,MYJ,34.7855,135.438004,Osaka International Airport,33.827202,132.699997,Matsuyama Airport
Osaka_Japan,Nagasaki_Japan,ITM,NGS,34.7855,135.438004,Osaka International Airport,32.916901,129.914002,Nagasaki Airport
Osaka_Japan,Okinawa_Japan,ITM,OKA,34.7855,135.438004,Osaka International Airport,26.195801,127.646004,Naha Airport
Osaka_Japan,Beijing_China,KIX,PEK,34.427299,135.244003,Kansai International Airport,40.080101,116.584999,Beijing Capital International Airport
Osaka_Japan,Jinan_China,KIX,TNA,34.427299,135.244003,Kansai International Airport,36.857201,117.216003,Yaoqiang Airport
Kanazawa_Japan,Tokyo_Japan,KMQ,NRT,36.3946,136.406998,Komatsu Airport,35.764702,140.386002,Narita International Airport
Kanazawa_Japan,Sendai_Japan,KMQ,SDJ,36.3946,136.406998,Komatsu Airport,38.139702,140.917007,Sendai Airport
Kanazawa_Japan,Taipei_Taiwan,KMQ,TPE,36.3946,136.406998,Komatsu Airport,25.0777,121.233002,Taiwan Taoyuan International Airport
Kagoshima_Japan,Nagoya_Japan,KOJ,NGO,31.8034,130.718994,Kagoshima Airport,34.858398,136.804993,Chubu Centrair International Airport
Nagoya_Japan,Bangkok_Thailand,NGO,BKK,34.858398,136.804993,Chubu Centrair International Airport,13.6811,100.747002,Suvarnabhumi Airport
Nagoya_Japan,Oita_Japan,NGO,OIT,34.858398,136.804993,Chubu Centrair International Airport,33.479401,131.736999,Oita Airport
Nagoya_Japan,Okinawa_Japan,NGO,OKA,34.858398,136.804993,Chubu Centrair International Airport,26.195801,127.646004,Naha Airport
Nagoya_Japan,Sendai_Japan,NGO,SDJ,34.858398,136.804993,Chubu Centrair International Airport,38.139702,140.917007,Sendai Airport
Tokyo_Japan,Seattle_US,NRT,SEA,35.764702,140.386002,Narita International Airport,47.449001,-122.308998,Seattle Tacoma International Airport
Tokyo_Japan,Qingdao_China,NRT,TAO,35.764702,140.386002,Narita International Airport,36.266102,120.374,Liuting Airport
Tokyo_Japan,Xiamen_China,NRT,XMN,35.764702,140.386002,Narita International Airport,24.544001,118.127998,Xiamen Gaoqi International Airport
Tokyo_Japan,Calgary_Canada,NRT,YYC,35.764702,140.386002,Narita International Airport,51.113899,-114.019997,Calgary International Airport
Tokyo_Japan,Toronto_Canada,NRT,YYZ,35.764702,140.386002,Narita International Airport,43.6772,-79.6306,Lester B. Pearson International Airport
Tokyo_Japan,Zurich_Switzerland,NRT,ZRH,35.764702,140.386002,Narita International Airport,47.464699,8.54917,Zürich Airport
Okinawa_Japan,Beijing_China,OKA,PEK,26.195801,127.646004,Naha Airport,40.080101,116.584999,Beijing Capital International Airport
Okinawa_Japan,Kobe_Japan,OKA,UKB,26.195801,127.646004,Naha Airport,34.632801,135.223999,Kobe Airport
Okayama_Japan,Taipei_Taiwan,OKJ,TPE,34.756901,133.854996,Okayama Airport,25.0777,121.233002,Taiwan Taoyuan International Airport
Shanghai_China,Sendai_Japan,PVG,SDJ,31.1434,121.805,Shanghai Pudong International Airport,38.139702,140.917007,Sendai Airport
Sendai_Japan,Taipei_Taiwan,SDJ,TPE,38.139702,140.917007,Sendai Airport,25.0777,121.233002,Taiwan Taoyuan International Airport
Boston_US,Fort Lauderdale_US,BOS,FLL,42.3643,-71.005203,General Edward Lawrence Logan International Airport,26.072599,-80.152702,Fort Lauderdale Hollywood International Airport
Boston_US,Myrtle Beach_US,BOS,MYR,42.3643,-71.005203,General Edward Lawrence Logan International Airport,33.679699,-78.928299,Myrtle Beach International Airport
Baltimore_US,Dallas-Fort Worth_US,BWI,DFW,39.1754,-76.668297,Baltimore/Washington International Thurgood Marshall Airport,32.896801,-97.038002,Dallas Fort Worth International Airport
Baltimore_US,Fort Lauderdale_US,BWI,FLL,39.1754,-76.668297,Baltimore/Washington International Thurgood Marshall Airport,26.072599,-80.152702,Fort Lauderdale Hollywood International Airport
Baltimore_US,Las Vegas_US,BWI,LAS,39.1754,-76.668297,Baltimore/Washington International Thurgood Marshall Airport,36.080101,-115.152,McCarran International Airport
Baltimore_US,Minneapolis_US,BWI,MSP,39.1754,-76.668297,Baltimore/Washington International Thurgood Marshall Airport,44.882,-93.221802,Minneapolis-St Paul International/Wold-Chamberlain Airport
Cancun_Mexico,Dallas-Fort Worth_US,CUN,DFW,21.036501,-86.877098,Cancún International Airport,32.896801,-97.038002,Dallas Fort Worth International Airport
Cancun_Mexico,Fort Lauderdale_US,CUN,FLL,21.036501,-86.877098,Cancún International Airport,26.072599,-80.152702,Fort Lauderdale Hollywood International Airport
Denver_US,Fort Lauderdale_US,DEN,FLL,39.861698,-104.672996,Denver International Airport,26.072599,-80.152702,Fort Lauderdale Hollywood International Airport
Denver_US,Houston_US,DEN,IAH,39.861698,-104.672996,Denver International Airport,29.9844,-95.3414,George Bush Intercontinental Houston Airport
Denver_US,Chicago_US,DEN,ORD,39.861698,-104.672996,Denver International Airport,41.9786,-87.9048,Chicago O'Hare International Airport
Dallas-Fort Worth_US,Fort Lauderdale_US,DFW,FLL,32.896801,-97.038002,Dallas Fort Worth International Airport,26.072599,-80.152702,Fort Lauderdale Hollywood International Airport
Dallas-Fort Worth_US,Las Vegas_US,DFW,LAS,32.896801,-97.038002,Dallas Fort Worth International Airport,36.080101,-115.152,McCarran International Airport
Dallas-Fort Worth_US,Orlando_US,DFW,MCO,32.896801,-97.038002,Dallas Fort Worth International Airport,28.429399,-81.308998,Orlando International Airport
Dallas-Fort Worth_US,Chicago_US,DFW,ORD,32.896801,-97.038002,Dallas Fort Worth International Airport,41.9786,-87.9048,Chicago O'Hare International Airport
